"assay_type","feature_id","original_class","name","quality","method","group","chain_length","mean_value__DMEM","mean_value__3T3-L1","mean_value__Adipocytes","mean_value__BMC + 3T3-L1","mean_value__BMC + Adipocytes","median_value__DMEM","median_value__3T3-L1","median_value__Adipocytes","median_value__BMC + 3T3-L1","median_value__BMC + Adipocytes","log2FC_BMC_Adipo_vs_BMC_3T3","log2FC_Adipo_vs_3T3","log2FC_BMC_Adipo_vs_Adipo","log2FC_BMC_3T3_vs_3T3","bmc_effect_adipocyte_abs","bmc_effect_3T3_abs","delta_bmc_effect_abs","bmc_effect_adipocyte_log2","bmc_effect_3T3_log2","delta_bmc_effect_log2","biological_pattern"
"Water-soluble",308,"TCA Cycle","Itaconate (2 BHA)",3,NA,"Other/Unclassified",NA,404.373468752946,1576.41816545331,384.21534218362,1266.25747315608,1057.00478147752,401.540323785659,1528.40869957976,394.462354098818,1454.24824195938,1097.15762225788,-0.406502755851701,-1.9540708476267,1.47581127733209,-0.0717568144429033,702.695268159063,-74.1604576203713,776.855725779435,1.47581127733209,-0.0717568144429033,1.547568091775,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",507,"Vitamins","Pyridoxal (1 BHA)",1,NA,"Other/Unclassified",NA,38395.1521755834,1611.46267982762,7163.35990901002,3531.60634535975,5393.26097483919,37614.5938453956,1685.24285024647,7475.59770231024,3442.13400362009,5359.08442403292,0.638683280490313,2.14923242832319,-0.480202389204399,1.03034675862848,-2116.51327827732,1756.89115337362,-3873.40443165094,-0.480202389204399,1.03034675862848,-1.51054914783288,"Stronger BMC-associated depletion in adipocyte context"
"Water-soluble",411,"Pyrimidines","Carbamoylaspartate (2 BHA)",3,NA,"Other/Unclassified",NA,2.91034567860471,61.2803672174364,20.4470938533182,92.0247456470577,90.7188194048022,3.25730779384861,60.5345554842278,20.0238208907535,95.8690282402826,89.731064108175,-0.0954572887670965,-1.59604163249248,2.16389022837768,0.663305884652296,69.7072432174215,35.3344727560548,34.3727704613667,2.16389022837768,0.663305884652296,1.50058434372539,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",140,"Glu-Metabs","5-Oxoproline (1 AQC)",3,NA,"Other/Unclassified",NA,189.845959820971,794.031601171019,256.304645254541,1703.29907583084,1364.3530529402,187.123951617495,817.464227801771,262.659318236624,1410.39959286461,1255.08095799736,-0.168323536240787,-1.63796283252812,2.25651575476551,0.786876458478177,992.421639760734,592.93536506284,399.486274697894,2.25651575476551,0.786876458478177,1.46963929628733,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",332,"Carboxylic Acids","2-Hydroxyglutarate (2 BHA)",3,NA,"Other/Unclassified",NA,1965.58389398491,2057.43042666454,991.523940396473,1511.62100162175,2155.01086875907,2061.80408203631,2002.54118711615,1003.79620467538,1524.07454226838,2103.69778463504,0.464993996655358,-0.99636551902896,1.06746106678847,-0.393898448895844,1099.90157995966,-478.466644847775,1578.36822480744,1.06746106678847,-0.393898448895844,1.46135951568432,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",26,"non-ess. AA","Glutamate (pos.)",3,NA,"Other/Unclassified",NA,2258.49181005011,10399.4927006378,3194.01110817759,12322.6558825628,10237.3073524536,2259.58605308601,10323.9461137769,3165.11530657273,12332.6227402999,10210.8107963953,-0.272382216863354,-1.70566455261091,1.68976746519541,0.256485129447853,7045.69548982253,2008.67662652303,5037.0188632995,1.68976746519541,0.256485129447853,1.43328233574755,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",39,"non-ess. AA","Proline (1 AQC)",3,NA,"Other/Unclassified",NA,13478.8831774704,105311.522021446,40848.0623441793,169957.508903971,192413.180862189,13583.9761387999,108384.243849245,40834.6090637212,189378.50664121,191548.14666385,0.0164344643396473,-1.40829072189636,2.22984274591787,0.805117559681861,150713.537600128,80994.2627919657,69719.2748081628,2.22984274591787,0.805117559681861,1.42472518623601,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",19,"non-ess. AA","Asparagine (1 BHA)",3,NA,"Other/Unclassified",NA,269.897711655752,11.8316151675513,53.5120686542535,48.9732337393279,116.600813196502,287.459479423783,9.62611950114733,46.7002411600884,57.2824817991808,103.944878474049,0.859652771376339,2.27840376139622,1.15431677095488,2.57306776097477,57.2446373139601,47.6563622980335,9.58827501592665,1.15431677095488,2.57306776097477,-1.41875099001988,"Adipocyte-enriched; further increased after BMC co-culture"
"Water-soluble",28,"non-ess. AA","Glutamate (1 AQC)",3,NA,"Other/Unclassified",NA,12186.5805976135,41803.8471534761,13659.1418359493,87016.9546186949,63403.728819424,12025.1355717513,41601.9286862772,13909.2629032477,70582.567414883,62693.6802667746,-0.170991886714419,-1.58060444514499,2.17227405302077,0.7626614945902,48784.4173635269,28980.6387286058,19803.7786349211,2.17227405302077,0.7626614945902,1.40961255843057,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",16,"non-ess. AA","Arginine (pos.)",3,NA,"Other/Unclassified",NA,111892.093513783,186904.227744128,95262.6635664994,189674.565797689,254464.832132557,113204.675839355,186079.28294923,95043.5238508802,191155.286146174,255635.184680356,0.419341320611071,-0.969257210688486,1.42742618528997,0.0388276539904165,160591.660829476,5076.00319694396,155515.657632532,1.42742618528997,0.0388276539904165,1.38859853129956,"Stronger BMC-associated accumulation in adipocyte context"
"Water-soluble",179,"Lys-Metabs","Aminoadipic Acid (pos.)",3,NA,"Other/Unclassified",NA,959.621083396569,287.083576636501,808.500265843054,94.9596342592074,108.854321616248,1004.50068200281,304.565697178885,828.383297938035,102.46422111526,108.655566958989,0.0846418613900469,1.44354500369603,-2.93053637310409,-1.57163323079811,-719.727730979046,-202.101476063625,-517.62625491542,-2.93053637310409,-1.57163323079811,-1.35890314230598,"Adipocyte-enriched; reduced after BMC co-culture"
"Water-soluble",73,"Ac-AA","Acetylglycine (1 BHA)",3,NA,"Other/Unclassified",NA,278.495427915044,954.405298197329,393.435309798798,1213.48726373048,1053.37425286755,269.138618256693,978.546686925631,402.431790518009,1072.46367960503,1106.53988542498,0.0451266644883521,-1.28189640731434,1.459239272317,0.132216200514314,704.108094906975,93.9169926793987,610.191102227576,1.459239272317,0.132216200514314,1.32702307180269,"Stronger BMC-associated accumulation in adipocyte context"
